step,Mean Opinion,Mean Extremity,Opinion Variance,Extreme Share,Mean Preference Center,Mean Preference Center Extremity,Mean Preference Width,Mean Acceptance Threshold,Mean Rejection Threshold,Acceptance Rate,Ignore Rate,Backfire Rate,Average Exposure Distance,initial_preference_width,initial_distribution,seed
13,-0.004010358258265041,0.6313196100901323,0.45791055333233177,0.34,-0.008116923920811855,0.5799823117268097,0.782921919948486,0.26925000000000004,0.7075,0.30346153846153845,0.4219230769230769,0.2746153846153846,0.43922601700912833,1.0,polarized,1
14,-0.00379817911817,0.6434507328058945,0.47318257233437583,0.35,-0.007410352109279654,0.5938163510163617,0.7696510657655409,0.26925000000000004,0.7075,0.31142857142857144,0.4164285714285714,0.27214285714285713,0.4430908876032571,1.0,polarized,1
15,-0.003665430524764346,0.6557440791158318,0.48994573545832876,0.365,-0.006979030140039544,0.607700949108255,0.7562732895502569,0.26925000000000004,0.7075,0.314,0.41533333333333333,0.27066666666666667,0.47398789148210474,1.0,polarized,1
16,-0.002222686418899569,0.6671800234270444,0.5055664320158969,0.395,-0.0079564709555139,0.6177720973036417,0.7440996567780985,0.26925000000000004,0.7075,0.3190625,0.4128125,0.268125,0.4663683576044543,1.0,polarized,1
17,-1.4760237203443883e-05,0.6795753543097718,0.5229015112431398,0.435,-0.006669034346893854,0.6291099142108031,0.7327688294445331,0.26925000000000004,0.7075,0.32235294117647056,0.41294117647058826,0.2647058823529412,0.44717281734430075,1.0,polarized,1
18,0.0013468643993787843,0.6919319393894806,0.5422443757843667,0.48,-0.006018050429155004,0.641364476765835,0.7195124050452936,0.26925000000000004,0.7075,0.325,0.4102777777777778,0.26472222222222225,0.46097946882315866,1.0,polarized,1
19,6.215214146066738e-05,0.7025902219786889,0.5565464595258486,0.495,-0.0021787414535788764,0.6587347091016437,0.7103231803568468,0.26925000000000004,0.7075,0.3355263157894737,0.4052631578947368,0.25921052631578945,0.358125908433739,1.0,polarized,1
20,0.002044726965807899,0.7116114915827356,0.5688869512864524,0.51,-0.00022337770212268015,0.6677633952837891,0.7000665148008117,0.26925000000000004,0.7075,0.3435,0.40075,0.25575,0.3807937306880395,1.0,polarized,1
21,0.0005474130536096311,0.7190808383594662,0.5802195762984447,0.54,-0.0012880263346134945,0.6770667512239419,0.6905275769742564,0.26925000000000004,0.7075,0.3497619047619048,0.3983333333333333,0.2519047619047619,0.3788528321040235,1.0,polarized,1
22,0.0010143724483216365,0.7297645502156282,0.5951982736014066,0.55,0.0015982074858940786,0.6889007852667939,0.6802830749133214,0.26925000000000004,0.7075,0.35704545454545455,0.39386363636363636,0.24909090909090909,0.36726039516975534,1.0,polarized,1
23,0.00017121283964160127,0.7360380771625082,0.6049288551825206,0.55,0.0010670856750050995,0.698772033072504,0.671649087000965,0.26925000000000004,0.7075,0.3641304347826087,0.3908695652173913,0.245,0.3315009836930283,1.0,polarized,1
24,0.0006092904654650666,0.7447401279528867,0.6199640549244291,0.565,0.004581756850128013,0.7096849851686403,0.6620976129084319,0.26925000000000004,0.7075,0.3697916666666667,0.3877083333333333,0.2425,0.38815111013919235,1.0,polarized,1
25,-0.0001661405728301757,0.751289170739619,0.6297024536202896,0.605,0.0038715794155335702,0.7147344185968233,0.6537783327317231,0.26925000000000004,0.7075,0.3746,0.3862,0.2392,0.36246799847392724,1.0,polarized,1
26,-0.0001938617796081754,0.7604057746418866,0.6424585307811881,0.63,0.0022891551225798913,0.7246808858253485,0.6441173230256442,0.26925000000000004,0.7075,0.3786538461538462,0.3836538461538462,0.2376923076923077,0.39021397004314573,1.0,polarized,1
27,0.0008193448959131433,0.7656644800500192,0.6497899611739552,0.64,0.00212658233708493,0.731911399713414,0.6367630042513654,0.26925000000000004,0.7075,0.38666666666666666,0.37925925925925924,0.23407407407407407,0.3150062297329352,1.0,polarized,1
28,0.000885910074746894,0.7717568188129973,0.6585539562467038,0.645,0.004858716130032856,0.7389792519483203,0.6284182319024516,0.26925000000000004,0.7075,0.3925,0.37589285714285714,0.23160714285714284,0.3514401619969145,1.0,polarized,1
29,0.0001238460605452807,0.7788813703696786,0.6679478498342024,0.665,0.004096501191472257,0.7489795136630346,0.6205663314597681,0.26925000000000004,0.7075,0.3989655172413793,0.3720689655172414,0.2289655172413793,0.33675361163929607,1.0,polarized,1
30,-0.0013870832009149493,0.784974013835718,0.6769162842254945,0.675,0.0011642920071099282,0.7562178443246936,0.6126179525925929,0.26925000000000004,0.7075,0.403,0.37,0.227,0.3563026338840587,1.0,polarized,1
31,-0.0015582462278389219,0.789813759539698,0.6841648703886247,0.7,0.0016709574789814808,0.7604804343136705,0.6056688787060025,0.26925000000000004,0.7075,0.41,0.36612903225806454,0.2238709677419355,0.29884946407205554,1.0,polarized,1
32,-2.1359242098388798e-05,0.7945300163999582,0.6916813383441827,0.71,0.005437332543546705,0.7669753589627588,0.5980937670326683,0.26925000000000004,0.7075,0.41453125,0.36390625,0.2215625,0.32475014383994016,1.0,polarized,1
33,0.0012432089133705372,0.7991146020428082,0.6990100679860316,0.725,0.004581374037256745,0.77115515233406,0.5907034348530236,0.26925000000000004,0.7075,0.42,0.3606060606060606,0.2193939393939394,0.3145920474211055,1.0,polarized,1
34,0.0015444758634956602,0.8027143787072145,0.7049970251413233,0.725,0.0030024585104948477,0.7741490802820101,0.584401311566652,0.26925000000000004,0.7075,0.4229411764705882,0.3604411764705882,0.21661764705882353,0.3334169178121282,1.0,polarized,1
35,0.0014785644189939618,0.8055070104514415,0.7097471990194785,0.735,0.002722681196989314,0.776677309576846,0.579127038602515,0.26925000000000004,0.7075,0.42657142857142855,0.36042857142857143,0.213,0.3064929307768945,1.0,polarized,1
36,0.0022580554336152758,0.8117918600925296,0.719247432475787,0.74,0.003637150923980228,0.7840404067622089,0.5714512185222247,0.26925000000000004,0.7075,0.43,0.35847222222222225,0.2115277777777778,0.33591162130203117,1.0,polarized,1
37,0.0016210144665390147,0.816027011901446,0.7253193393950861,0.74,0.0022567783674861453,0.7906537251784539,0.5656065975239994,0.26925000000000004,0.7075,0.4337837837837838,0.35743243243243245,0.2087837837837838,0.31612107344192814,1.0,polarized,1
38,0.0009001634119589208,0.8195554310031258,0.731629348193089,0.735,0.0007066228825778609,0.7961078504234945,0.5603300665927735,0.26925000000000004,0.7075,0.43776315789473685,0.3564473684210526,0.20578947368421052,0.2879596782643177,1.0,polarized,1
39,0.0023353972528297475,0.8252887801426633,0.7405570359204451,0.74,0.0031622781077127525,0.8011266439749987,0.5538386235616288,0.26925000000000004,0.7075,0.4414102564102564,0.35474358974358977,0.20384615384615384,0.311206893017651,1.0,polarized,1
40,0.00200780891951716,0.8310542803226056,0.7491820166871017,0.75,0.000604096885760832,0.8085286500976904,0.5467197197714684,0.26925000000000004,0.7075,0.4455,0.351875,0.202625,0.2935587090546116,1.0,polarized,1
41,0.0017109616901496549,0.8330292523499753,0.7523155890607288,0.755,0.0027794018895754037,0.8091565230895722,0.5419433453086294,0.26925000000000004,0.7075,0.44914634146341464,0.35121951219512193,0.19963414634146343,0.27303931447717533,1.0,polarized,1
42,0.0018697562954034575,0.8362100247642462,0.7556126813981783,0.755,0.0029931867956997584,0.8143118793239154,0.5359561524944606,0.26925000000000004,0.7075,0.4529761904761905,0.34904761904761905,0.19797619047619047,0.2881924239501404,1.0,polarized,1
43,0.0031688331458093843,0.8376152395101863,0.7574834608902461,0.76,0.004002229367623027,0.8167687252410275,0.5319532735532032,0.26925000000000004,0.7075,0.4572093023255814,0.3480232558139535,0.19476744186046513,0.22935667785046085,1.0,polarized,1
44,0.004019017018693543,0.839027632066484,0.7599966221233504,0.78,0.0052943833595243284,0.8178455485825846,0.5259751120019044,0.26925000000000004,0.7075,0.46136363636363636,0.3453409090909091,0.19329545454545455,0.2655373500395016,1.0,polarized,1
45,0.0042409363943089985,0.8408846991396126,0.7631534393550803,0.785,0.00627411527585553,0.8226462265399771,0.521649788262335,0.26925000000000004,0.7075,0.4657777777777778,0.3436666666666667,0.19055555555555556,0.22689952016827702,1.0,polarized,1
46,0.004996290723797887,0.8427024212132244,0.7660726517871395,0.795,0.00574940940099219,0.8238504926861391,0.517081756469142,0.26925000000000004,0.7075,0.4693478260869565,0.3425,0.18815217391304348,0.26214726258682647,1.0,polarized,1
47,0.004551770306610532,0.8445694092039139,0.7693419231081353,0.795,0.004133040733872519,0.8262029198845565,0.5112578680820488,0.26925000000000004,0.7075,0.4722340425531915,0.34085106382978725,0.18691489361702127,0.2881410383198208,1.0,polarized,1
48,0.0067628420469939025,0.8468857396912182,0.7730271071312521,0.8,0.008784493038949468,0.8281205099673629,0.5059362615034887,0.26925000000000004,0.7075,0.4761458333333333,0.3386458333333333,0.18520833333333334,0.25260948315933124,1.0,polarized,1
49,0.0066292018211755455,0.8475227422403652,0.7744014452395185,0.8,0.007540165636265821,0.828181539089163,0.5018306915111094,0.26925000000000004,0.7075,0.47959183673469385,0.33755102040816326,0.18285714285714286,0.25769409349314343,1.0,polarized,1
50,0.007544670641121028,0.8501376993035685,0.778202274411787,0.82,0.009826899236159314,0.8312144671213371,0.497359770006647,0.26925000000000004,0.7075,0.4817,0.3374,0.1809,0.27074846412716475,1.0,polarized,1
51,0.008625193561898165,0.8553696402310983,0.7873730514780316,0.825,0.01011722773506519,0.8350730697165178,0.49104472896437074,0.26925000000000004,0.7075,0.4842156862745098,0.3353921568627451,0.1803921568627451,0.2983183164615666,1.0,polarized,1
52,0.007923636312236663,0.8574863603083673,0.790266942228247,0.825,0.010316249760550818,0.8386778705215573,0.4862323632447302,0.26925000000000004,0.7075,0.4875,0.33355769230769233,0.1789423076923077,0.24936171876560828,1.0,polarized,1
53,0.00989648735415389,0.8590540951576398,0.7923700209086069,0.83,0.013603006587675931,0.8425244796219452,0.48223146256210697,0.26925000000000004,0.7075,0.4907547169811321,0.3323584905660377,0.17688679245283018,0.2220259757668984,1.0,polarized,1
54,0.009305347220916714,0.8626777812940903,0.798402029641704,0.84,0.01227213711376799,0.847335999771494,0.47694996865483474,0.26925000000000004,0.7075,0.4936111111111111,0.33055555555555555,0.17583333333333334,0.25583685786534804,1.0,polarized,1
55,0.0086604942644549,0.8636417556796626,0.7991149273353548,0.84,0.01279331542410569,0.8491266762898607,0.4736422721228395,0.26925000000000004,0.7075,0.4974545454545454,0.3290909090909091,0.17345454545454544,0.2020894452188607,1.0,polarized,1
56,0.008463448134803162,0.8646534942743185,0.7997724468137483,0.84,0.014463509029589849,0.8501506177563131,0.4703004511402321,0.26925000000000004,0.7075,0.5002678571428572,0.32848214285714283,0.17125,0.23144981499886463,1.0,polarized,1
57,0.008560878917503274,0.8663633120303822,0.8020602507404214,0.845,0.01225746422707127,0.8530365716350956,0.4664596089810996,0.26925000000000004,0.7075,0.5032456140350877,0.32719298245614037,0.16956140350877194,0.21787761863073649,1.0,polarized,1
58,0.007942259912652447,0.8680984674520318,0.8050283640354725,0.845,0.012554489543308577,0.8542959848695044,0.4621336854944637,0.26925000000000004,0.7075,0.5053448275862069,0.3264655172413793,0.1681896551724138,0.2541983511509963,1.0,polarized,1
59,0.008023086823304859,0.8689371759854129,0.8060204181798284,0.845,0.014182384960993806,0.8548477244929634,0.45876430948690383,0.26925000000000004,0.7075,0.5082203389830509,0.3255084745762712,0.16627118644067795,0.21023267084934708,1.0,polarized,1
60,0.008298561777093783,0.8709762306268306,0.8095905757903705,0.845,0.011422061462146322,0.8581376787419095,0.4549488064379561,0.26925000000000004,0.7075,0.5104166666666666,0.3248333333333333,0.16475,0.2496485885481187,1.0,polarized,1
61,0.009614455797990265,0.8733100729622297,0.8131898398362492,0.845,0.010520577214498785,0.8597280105455539,0.45049935832729104,0.26925000000000004,0.7075,0.5129508196721312,0.32344262295081966,0.16360655737704918,0.24239543677883169,1.0,polarized,1
62,0.010277353697839465,0.8726151503189123,0.8116688771759987,0.845,0.012205291009985877,0.8589181690615887,0.4479066803743491,0.26925000000000004,0.7075,0.5151612903225806,0.3233870967741935,0.1614516129032258,0.2130649901165092,1.0,polarized,1
63,0.011173426405586053,0.8742960102107546,0.8142735718606374,0.855,0.012123938687186414,0.8590920884985757,0.4441754998463901,0.26925000000000004,0.7075,0.5178571428571429,0.3221428571428571,0.16,0.21561329572079052,1.0,polarized,1
64,0.011864780079974945,0.8737395978252561,0.813616983396065,0.855,0.012003950203337199,0.8596894119516806,0.4410640742702875,0.26925000000000004,0.7075,0.5209375,0.32078125,0.15828125,0.19247453100576756,1.0,polarized,1
65,0.0111812027185593,0.876222048833971,0.8180732127108655,0.855,0.01213981495609359,0.8617325251946782,0.4364074224668424,0.26925000000000004,0.7075,0.5232307692307693,0.3192307692307692,0.15753846153846154,0.24649981501909551,1.0,polarized,1
66,0.01127516220519113,0.8772711850057755,0.8197111669087209,0.86,0.013098139073738514,0.8656673886780851,0.43326525995501647,0.26925000000000004,0.7075,0.5257575757575758,0.31833333333333336,0.1559090909090909,0.20079204109498036,1.0,polarized,1
67,0.011156894320364336,0.8786132166362296,0.8217064919194155,0.86,0.011965434573822353,0.868618174811222,0.43027828568118137,0.26925000000000004,0.7075,0.5274626865671642,0.31813432835820893,0.15440298507462685,0.22001312470215964,1.0,polarized,1
68,0.01033198439271782,0.8793584088663846,0.8229731020408277,0.86,0.01192161350107907,0.8675377807995729,0.4265806827294954,0.26925000000000004,0.7075,0.5299264705882353,0.31683823529411764,0.15323529411764705,0.21678947579609606,1.0,polarized,1
69,0.010566634260067825,0.8805861659875006,0.8250054070370817,0.86,0.014669738624758698,0.8670362796288896,0.42309519061734535,0.26925000000000004,0.7075,0.5313043478260869,0.31666666666666665,0.1520289855072464,0.24186540828610173,1.0,polarized,1
70,0.008711572930948102,0.8820685891184007,0.827326428995772,0.865,0.011917552661634752,0.8688563722319558,0.41956605685364956,0.26925000000000004,0.7075,0.5336428571428572,0.3155,0.15085714285714286,0.21159534072247832,1.0,polarized,1
71,0.00796478691703216,0.8826352064017579,0.8288443059253087,0.865,0.009483262512112402,0.868634682483488,0.4163586962238847,0.26925000000000004,0.7075,0.5354225352112676,0.315,0.1495774647887324,0.2203820997194056,1.0,polarized,1
72,0.007772026687922642,0.8820358695338038,0.8277463412722476,0.865,0.009222232598425752,0.8664996416630159,0.41313772383447345,0.26925000000000004,0.7075,0.5379861111111112,0.3136805555555556,0.14833333333333334,0.2037345856162106,1.0,polarized,1
73,0.007278151193641387,0.8818798928045202,0.8270476113991632,0.865,0.008464088570117465,0.8656695262911651,0.41024606331824404,0.26925000000000004,0.7075,0.5398630136986301,0.31315068493150683,0.14698630136986301,0.20438385462545497,1.0,polarized,1
74,0.006997797062273441,0.8821273863900985,0.8273779497159285,0.865,0.01068573912539025,0.8644247812900708,0.4072539376560262,0.26925000000000004,0.7075,0.5420945945945946,0.31222972972972973,0.1456756756756757,0.20778849032375157,1.0,polarized,1
75,0.00649707395232324,0.8810570676970819,0.8257818164437759,0.87,0.007983615442635515,0.862648686241291,0.40483197190998077,0.26925000000000004,0.7075,0.5438666666666667,0.31193333333333334,0.1442,0.1889923397934034,1.0,polarized,1
76,0.006106228255926949,0.8808176058753611,0.8252843096573009,0.87,0.008499217767990097,0.8615994251982688,0.4022815454739322,0.26925000000000004,0.7075,0.5453289473684211,0.3118421052631579,0.14282894736842106,0.21092274596673202,1.0,polarized,1
77,0.0056540640243004404,0.8813338824631498,0.8258688763156907,0.87,0.006806266637982303,0.8635984294436365,0.3994851898933707,0.26925000000000004,0.7075,0.5472077922077923,0.31123376623376625,0.14155844155844155,0.1909752615995277,1.0,polarized,1
78,0.006441172642989315,0.8822468007035974,0.8276259492165338,0.87,0.005832827769546345,0.866057657173919,0.3966395503547849,0.26925000000000004,0.7075,0.5496794871794872,0.30993589743589745,0.14038461538461539,0.1722619734983187,1.0,polarized,1
79,0.006805675837224792,0.88246872586381,0.8276797955243445,0.87,0.006639354542876197,0.8669709515114842,0.394213544107413,0.26925000000000004,0.7075,0.5512658227848102,0.30968354430379746,0.1390506329113924,0.1945074293903143,1.0,polarized,1
80,0.005840103121062481,0.8819778160030145,0.8268657153239318,0.87,0.0044637531196270765,0.8655768290140929,0.39151343129505095,0.26925000000000004,0.7075,0.552375,0.3096875,0.1379375,0.22839148326010567,1.0,polarized,1
81,0.006683684445021873,0.8816957693569443,0.8263835832028815,0.87,0.0058201819894650965,0.8653622682402525,0.3890184087757207,0.26925000000000004,0.7075,0.5545679012345679,0.30876543209876545,0.13666666666666666,0.17521400203155488,1.0,polarized,1
82,0.006154023766703325,0.8811747321451144,0.8255839647705483,0.87,0.007149290434558686,0.8649168613363567,0.38639842855232565,0.26925000000000004,0.7075,0.556890243902439,0.3075609756097561,0.1355487804878049,0.17393546945993865,1.0,polarized,1
83,0.005303838088709885,0.880849912545721,0.8246243472510908,0.87,0.006754557811528668,0.8649373244700223,0.3844426197081039,0.26925000000000004,0.7075,0.5587349397590361,0.30716867469879516,0.13409638554216868,0.1757930022669505,1.0,polarized,1
84,0.004542473151461932,0.8813042747546169,0.8253649174400519,0.87,0.0035721653775512997,0.86497799211673,0.38181229912098963,0.26925000000000004,0.7075,0.5595238095238095,0.30738095238095237,0.1330952380952381,0.22472694271137036,1.0,polarized,1
85,0.005302479122994483,0.8820730137766573,0.8264966791378197,0.875,0.00434274065815961,0.8652782464433383,0.3790209318881739,0.26925000000000004,0.7075,0.561235294117647,0.30664705882352944,0.13211764705882353,0.19253588755478707,1.0,polarized,1
86,0.006702727910970321,0.8828263394199121,0.827714305251453,0.875,0.006440202424980379,0.8667813023672469,0.3763571383196218,0.26925000000000004,0.7075,0.5627325581395349,0.3061046511627907,0.13116279069767442,0.20181754729052478,1.0,polarized,1
87,0.006796397450730569,0.8830138699097674,0.8281685471606005,0.88,0.005486064600603835,0.8638203891440484,0.3731282142187203,0.26925000000000004,0.7075,0.5642528735632184,0.3052298850574713,0.13051724137931034,0.21796916128424,1.0,polarized,1
88,0.006613892082185975,0.8831824322595412,0.8282817580708489,0.885,0.006391028906842138,0.8652835515253732,0.37089508394575404,0.26925000000000004,0.7075,0.5663068181818182,0.3043181818181818,0.129375,0.16996686570590172,1.0,polarized,1
89,0.0071385694835527725,0.8819234935577831,0.826133022857723,0.885,0.008049200645724537,0.8622898728814454,0.36876126103327617,0.26925000000000004,0.7075,0.5675842696629213,0.3041573033707865,0.12825842696629214,0.20066976275973925,1.0,polarized,1
90,0.006480023003448647,0.8815446264017959,0.8260232382940412,0.885,0.008133100861497006,0.8611253787766152,0.36577377508705927,0.26925000000000004,0.7075,0.5691666666666667,0.30327777777777776,0.12755555555555556,0.19488913092055749,1.0,polarized,1
91,0.0069394007528120975,0.8802415498844615,0.8241255907230957,0.885,0.010097010110371922,0.858522226726702,0.3634082290908774,0.26925000000000004,0.7075,0.5707142857142857,0.3026923076923077,0.1265934065934066,0.18788444313904037,1.0,polarized,1
92,0.0062048452110400375,0.8798882336106629,0.8234377538777852,0.89,0.008244600640326217,0.8602199151730286,0.36127882693700203,0.26925000000000004,0.7075,0.5718478260869565,0.3026086956521739,0.12554347826086956,0.2042429853622765,1.0,polarized,1
93,0.00605432826244128,0.8788285130386388,0.821442678674035,0.89,0.009272731628227069,0.8583117571209056,0.3587415371051742,0.26925000000000004,0.7075,0.5729569892473119,0.30231182795698924,0.12473118279569892,0.20660886082666416,1.0,polarized,1
94,0.006621470421997566,0.8798891518004273,0.8231380105432774,0.89,0.009615089499650136,0.8598917251944767,0.3564809951379628,0.26925000000000004,0.7075,0.5745744680851064,0.3017021276595745,0.12372340425531915,0.18830152357009353,1.0,polarized,1
95,0.0068161403385344176,0.8798366043622284,0.8228008123436622,0.89,0.010442088527073103,0.8615716793842136,0.35425920819161527,0.26925000000000004,0.7075,0.5757368421052631,0.30147368421052634,0.12278947368421053,0.18801640700982772,1.0,polarized,1
96,0.006924021697078198,0.8799818242012742,0.8223762757833984,0.89,0.011576515588731864,0.8628649315045164,0.35203351272883254,0.26925000000000004,0.7075,0.5770833333333333,0.30104166666666665,0.121875,0.1885748866397492,1.0,polarized,1
97,0.007416676443775469,0.8803147646021152,0.8229614205681586,0.89,0.011980511078392361,0.8654187188883701,0.3500572969854197,0.26925000000000004,0.7075,0.5788659793814434,0.3002577319587629,0.12087628865979382,0.16089707166061842,1.0,polarized,1
98,0.0071299213137171824,0.8801249037571686,0.8222541707870176,0.89,0.011776472036775044,0.8651619318861937,0.3480576978703449,0.26925000000000004,0.7075,0.5804081632653061,0.2996938775510204,0.11989795918367346,0.17896548300272724,1.0,polarized,1
99,0.006246804049242476,0.8795829035997087,0.8209477002416744,0.89,0.008010107905023439,0.8642574554304028,0.3460874264963718,0.26925000000000004,0.7075,0.5820707070707071,0.298989898989899,0.11893939393939394,0.17033724552404172,1.0,polarized,1
100,0.007026181907948836,0.8783369157652607,0.8188096147193974,0.89,0.009696923537623192,0.8621193227843323,0.344160331889791,0.26925000000000004,0.7075,0.58415,0.2979,0.11795,0.16828212450400437,1.0,polarized,1
101,0.00617887987284405,0.8772663928519939,0.8167404168013929,0.89,0.006533929076586895,0.8620584078679354,0.3424476399819044,0.26925000000000004,0.7075,0.5861881188118812,0.2969306930693069,0.11688118811881189,0.14595463543137271,1.0,polarized,1
102,0.005653348009191606,0.8762435126830315,0.8149749229061232,0.885,0.003588854482507453,0.8609810858886411,0.3407427108019633,0.26925000000000004,0.7075,0.587843137254902,0.2963235294117647,0.11583333333333333,0.16082412875605911,1.0,polarized,1
103,0.00506500886878901,0.8759415985747694,0.8144741883554036,0.885,0.002860871327661001,0.8620341826168497,0.33918075796881425,0.26925000000000004,0.7075,0.589368932038835,0.295873786407767,0.11475728155339805,0.1714984433491076,1.0,polarized,1
104,0.006516017735533888,0.8749064142792332,0.8118848676000381,0.89,0.006043631803445915,0.8591568865598852,0.3373729394717149,0.26925000000000004,0.7075,0.5905288461538462,0.295625,0.11384615384615385,0.19585287881211552,1.0,polarized,1
105,0.006260934842339956,0.8747092133563618,0.8113893404567544,0.89,0.0052118482778884135,0.8601904547894387,0.33562864410481863,0.26925000000000004,0.7075,0.592,0.2950952380952381,0.11290476190476191,0.1666214409072756,1.0,polarized,1
106,0.007482755548654394,0.8738228149454587,0.8095973352014724,0.89,0.007730981263101506,0.858943134898737,0.33403581380935593,0.26925000000000004,0.7075,0.5933018867924529,0.29476415094339625,0.11193396226415095,0.18221845036743098,1.0,polarized,1
107,0.0083732669383805,0.8732372933834514,0.808562980416043,0.89,0.009734764261130013,0.857714317899974,0.33209835874995364,0.26925000000000004,0.7075,0.5944392523364486,0.29439252336448596,0.11116822429906542,0.1914845191898106,1.0,polarized,1
108,0.0077230874424010975,0.8730727059141772,0.8082261548508665,0.89,0.007702748678272664,0.8570956486957907,0.32987890116632906,0.26925000000000004,0.7075,0.5956481481481481,0.2938425925925926,0.11050925925925927,0.1857461250095492,1.0,polarized,1
109,0.0077901664439943685,0.8725336761646689,0.8069897868797539,0.885,0.007313826743336023,0.8581731187273255,0.3283362397686957,0.26925000000000004,0.7075,0.596788990825688,0.2936238532110092,0.10958715596330275,0.16807186334830373,1.0,polarized,1
110,0.006692331966977818,0.8717135238634884,0.8057181713854712,0.885,0.004593066340525382,0.8562424075256783,0.3263662080679138,0.26925000000000004,0.7075,0.5980454545454545,0.29309090909090907,0.10886363636363636,0.1846622943083191,1.0,polarized,1
111,0.00644370362232439,0.871498216657368,0.8049545783581281,0.89,0.005590027073965394,0.8560023439293468,0.3245293611035867,0.26925000000000004,0.7075,0.5992792792792793,0.2926126126126126,0.10810810810810811,0.16315579565642288,1.0,polarized,1
112,0.007140447865772444,0.8702474037323126,0.8027559918477684,0.89,0.007114844444441639,0.8542031427756982,0.32283008158757764,0.26925000000000004,0.7075,0.6009375,0.29178571428571426,0.10727678571428571,0.16009205752655944,1.0,polarized,1
113,0.007017440807556139,0.8691764369750752,0.8008837587890606,0.885,0.0063996454255949445,0.8528624008469805,0.32111953961659395,0.26925000000000004,0.7075,0.6021681415929203,0.2913274336283186,0.10650442477876106,0.1771451451563558,1.0,polarized,1
114,0.0081765269396415,0.8679374713477144,0.7986290117523162,0.885,0.009562750176726496,0.8503792568325304,0.31921375309172595,0.26925000000000004,0.7075,0.6037719298245614,0.29039473684210526,0.10583333333333333,0.1702495685390875,1.0,polarized,1
115,0.008129427560774293,0.866205901138946,0.7960188894187697,0.885,0.00754679068554998,0.8477060926265029,0.3172708411277173,0.26925000000000004,0.7075,0.6049130434782609,0.2898695652173913,0.10521739130434783,0.19115213728059563,1.0,polarized,1
116,0.008156802618310826,0.8647474079422799,0.7938654004046736,0.88,0.006620877797644333,0.8460746846549501,0.3156439968865904,0.26925000000000004,0.7075,0.60625,0.2893103448275862,0.1044396551724138,0.15976485706031782,1.0,polarized,1
117,0.009022974024246145,0.8655958665476714,0.7954083776974854,0.885,0.007533943572085937,0.8468617844993289,0.31346799834098704,0.26925000000000004,0.7075,0.6073076923076923,0.2888034188034188,0.10388888888888889,0.2001944922434468,1.0,polarized,1
118,0.009503655976803124,0.8657262021392756,0.7954867510115028,0.885,0.008060007206724822,0.8492862389666206,0.3116502311687715,0.26925000000000004,0.7075,0.6088135593220338,0.28796610169491527,0.10322033898305084,0.16671023909305027,1.0,polarized,1
119,0.00919595022435662,0.8637655496459052,0.7913954093160112,0.89,0.0071235011341872,0.8468875806411436,0.3101297422706623,0.26925000000000004,0.7075,0.6101680672268908,0.28739495798319326,0.10243697478991597,0.16564978432803865,1.0,polarized,1
120,0.008188338302699345,0.8632744180485667,0.7907605783524718,0.89,0.004993308318671031,0.8474528565260669,0.3084439535328113,0.26925000000000004,0.7075,0.61175,0.2865,0.10175,0.15824949426095827,1.0,polarized,1
121,0.008340836258254413,0.8628905543988457,0.790258236968437,0.89,0.007230518779810002,0.8464330663754417,0.30664094829710187,0.26925000000000004,0.7075,0.613099173553719,0.28578512396694217,0.10111570247933885,0.17425794501249314,1.0,polarized,1
122,0.007252286361187461,0.8617309596643858,0.7885148552068247,0.89,0.003769867543125507,0.8455264087223907,0.30524057091638024,0.26925000000000004,0.7075,0.6140983606557378,0.28557377049180327,0.10032786885245902,0.18257872092916613,1.0,polarized,1
123,0.006190715507088675,0.8626515221372307,0.7905340510939689,0.89,0.0011544985249882856,0.849690113149888,0.30322352932215635,0.26925000000000004,0.7075,0.6154065040650406,0.2847560975609756,0.09983739837398374,0.16741039658459753,1.0,polarized,1
124,0.006769907761486931,0.8619904693842542,0.7892729706363335,0.885,0.002855856391392524,0.8488564378102131,0.3016543181335837,0.26925000000000004,0.7075,0.6166129032258064,0.28423387096774194,0.09915322580645161,0.17297523179084898,1.0,polarized,1
125,0.007128392583894694,0.8626637492299443,0.7905884005993318,0.89,0.004816859753156191,0.8528968536126712,0.30015762679493196,0.26925000000000004,0.7075,0.61808,0.28348,0.09844,0.14857281598590222,1.0,polarized,1
126,0.007082968886662153,0.8617742292590185,0.7885947190146845,0.895,0.005193264548034222,0.8512612258237937,0.2987475161561266,0.26925000000000004,0.7075,0.6190079365079365,0.28325396825396826,0.09773809523809524,0.1664437968294925,1.0,polarized,1
127,0.009033470821494359,0.861588033086114,0.7879597789903952,0.89,0.00947526885883891,0.849569764193591,0.2969821972223505,0.26925000000000004,0.7075,0.6199212598425197,0.2828740157480315,0.09720472440944881,0.17801641962794457,1.0,polarized,1
128,0.009098446763319864,0.8609597157328145,0.7870026171828931,0.89,0.008999036760339828,0.848911975526662,0.2956380120400596,0.26925000000000004,0.7075,0.6210546875,0.2824609375,0.096484375,0.16229436094159,1.0,polarized,1
129,0.009874183871318389,0.8599667328054639,0.7849748975746297,0.89,0.010666644778626722,0.8460106083601164,0.29395333822220926,0.26925000000000004,0.7075,0.6222480620155039,0.2818217054263566,0.09593023255813954,0.1738640901299481,1.0,polarized,1
