step,Mean Opinion,Mean Extremity,Opinion Variance,Extreme Share,Mean Preference Center,Mean Preference Center Extremity,Mean Preference Width,Mean Acceptance Threshold,Mean Rejection Threshold,Acceptance Rate,Ignore Rate,Backfire Rate,Average Exposure Distance,initial_preference_width,initial_distribution,seed
359,-0.03201342988456945,0.7430835048374825,0.606696022967202,0.685,-0.032455073639285556,0.7404848274405318,0.09586065826728106,0.26245000000000007,0.6954999999999998,0.7987325905292479,0.16493036211699164,0.03633704735376045,0.07943732595595471,1.0,polarized,6
360,-0.031806668906401804,0.7420057902226526,0.6046854896910325,0.675,-0.031773125820912206,0.7375398741218494,0.09538515509207014,0.26245000000000007,0.6954999999999998,0.79925,0.16451388888888888,0.03623611111111111,0.07260595803359021,1.0,polarized,6
361,-0.031024154186431847,0.7416128315670872,0.6038424574887302,0.685,-0.02931614736950622,0.7373401240391001,0.0949106228607991,0.26245000000000007,0.6954999999999998,0.7997783933518006,0.1640858725761773,0.03613573407202216,0.07201352018415295,1.0,polarized,6
362,-0.030929682611962463,0.7408011951109494,0.6023393925578153,0.69,-0.029445336003085864,0.7358924184180421,0.09443769137595093,0.26245000000000007,0.6954999999999998,0.800317679558011,0.16364640883977902,0.036035911602209945,0.07947533846582369,1.0,polarized,6
363,-0.030432212687761945,0.740544339059308,0.6019948038854777,0.68,-0.02831117624342407,0.7362541713121885,0.09396746911834553,0.26245000000000007,0.6954999999999998,0.8008539944903581,0.16320936639118458,0.0359366391184573,0.07565109610880272,1.0,polarized,6
364,-0.030428701637331534,0.7401475149204473,0.6017010841748563,0.69,-0.028884121882386475,0.7360329792545555,0.09350128492030936,0.26245000000000007,0.6954999999999998,0.8013598901098901,0.1628021978021978,0.03583791208791209,0.07079059421531639,1.0,polarized,6
365,-0.030576353443307572,0.7397140107076765,0.6009483340584396,0.685,-0.029738613635487705,0.7356807113316141,0.09303713772157245,0.26245000000000007,0.6954999999999998,0.8018630136986301,0.1623972602739726,0.03573972602739726,0.08096882494169519,1.0,polarized,6
366,-0.030112000559738495,0.7390325814256999,0.6001520098192743,0.68,-0.028437004908295673,0.7346834645205479,0.09257823681370628,0.26245000000000007,0.6954999999999998,0.8023360655737705,0.16202185792349727,0.03564207650273224,0.07424130173886156,1.0,polarized,6
367,-0.030050378850047906,0.7385620343816232,0.59950219581114,0.68,-0.028663185978373296,0.7344533605045723,0.09211534562963776,0.26245000000000007,0.6954999999999998,0.8028746594005449,0.16158038147138964,0.03554495912806539,0.07652783221737278,1.0,polarized,6
368,-0.030280222653116744,0.7376873307349113,0.5979783388543428,0.68,-0.029832382846461374,0.7326056047047902,0.09166024801170802,0.26245000000000007,0.6954999999999998,0.8033559782608696,0.16119565217391305,0.035448369565217394,0.07544576612488509,1.0,polarized,6
369,-0.02952704223962743,0.7371161749851539,0.5973198882547287,0.68,-0.027554334418087544,0.7319765250701655,0.09120456033085848,0.26245000000000007,0.6954999999999998,0.8038617886178862,0.1607859078590786,0.03535230352303523,0.06910978728997023,1.0,polarized,6
370,-0.02853421691259264,0.7366194088336797,0.5963642062102935,0.675,-0.02505474196527432,0.7315321783034464,0.09075107878378785,0.26245000000000007,0.6954999999999998,0.8043648648648649,0.16037837837837837,0.035256756756756755,0.07197995889774562,1.0,polarized,6
371,-0.02889037055164734,0.7361929913150543,0.5955909962626376,0.675,-0.027037590824149835,0.7317561222981168,0.09029732338986893,0.26245000000000007,0.6954999999999998,0.8048921832884097,0.15994609164420484,0.03516172506738544,0.0725639464046329,1.0,polarized,6
372,-0.028627136034965087,0.7357115925400476,0.5947330434748518,0.67,-0.026678177891392162,0.7312771488646891,0.08984583677291959,0.26245000000000007,0.6954999999999998,0.8054166666666667,0.15951612903225806,0.03506720430107527,0.0703143275287908,1.0,polarized,6
373,-0.02808857352296211,0.7350885564836065,0.5941670694707275,0.66,-0.02549926574799301,0.7309401380976931,0.08939789077766451,0.26245000000000007,0.6954999999999998,0.8059249329758713,0.15910187667560322,0.03497319034852547,0.0721720565723874,1.0,polarized,6
374,-0.02775375138220616,0.7344624798664965,0.5933738030175981,0.665,-0.025077609466361634,0.7301394024153305,0.08895204734199069,0.26245000000000007,0.6954999999999998,0.8064304812834224,0.15868983957219251,0.03487967914438503,0.07558291685246933,1.0,polarized,6
375,-0.027160511796585872,0.7341207077030881,0.5926465403047065,0.665,-0.023838180652354497,0.7301964230738867,0.08850836761041382,0.26245000000000007,0.6954999999999998,0.8069333333333333,0.15828,0.03478666666666667,0.06989979808866577,1.0,polarized,6
376,-0.02719354111122507,0.7340889687359649,0.5925059443635946,0.67,-0.024704069725652672,0.7313885475113164,0.08806865579969013,0.26245000000000007,0.6954999999999998,0.8074202127659574,0.15788563829787233,0.03469414893617021,0.07586852899009416,1.0,polarized,6
377,-0.026616512992063544,0.7337815818317971,0.5922738644175789,0.67,-0.02355314244307538,0.7312522146792445,0.08762956268730847,0.26245000000000007,0.6954999999999998,0.8079177718832892,0.15748010610079577,0.03460212201591512,0.06983956082206645,1.0,polarized,6
378,-0.02594687913750426,0.7328602611420101,0.5909932569150307,0.675,-0.0222263792848246,0.7290107494137149,0.08719141487387193,0.26245000000000007,0.6954999999999998,0.8084259259259259,0.15706349206349207,0.03451058201058201,0.06454884032282929,1.0,polarized,6
379,-0.02518138904611968,0.7324396865305015,0.5903904777252452,0.67,-0.02075063389799113,0.7287898702973058,0.08675647348963428,0.26245000000000007,0.6954999999999998,0.8089182058047494,0.1566622691292876,0.03441952506596306,0.06733409529674439,1.0,polarized,6
380,-0.02534236638337593,0.7317367776133088,0.5894503141673302,0.67,-0.02232058536840014,0.727555537042376,0.08632635420028338,0.26245000000000007,0.6954999999999998,0.8093815789473684,0.15628947368421053,0.034328947368421056,0.06919919223753354,1.0,polarized,6
381,-0.02518412448760637,0.7311354707628581,0.5882804625455813,0.67,-0.022563034677724553,0.7268070775241406,0.085897305930607,0.26245000000000007,0.6954999999999998,0.8098556430446194,0.15590551181102363,0.034238845144356954,0.06828285552871571,1.0,polarized,6
382,-0.024994252342883345,0.7313685718226139,0.5883887576028752,0.665,-0.02255717472601225,0.7285811457565095,0.08547003470047083,0.26245000000000007,0.6954999999999998,0.8103272251308901,0.1555235602094241,0.034149214659685866,0.06579633275452203,1.0,polarized,6
383,-0.02465439515081334,0.7313518217733654,0.5884501058077967,0.665,-0.022104390405011238,0.7290236594681554,0.08504268452696849,0.26245000000000007,0.6954999999999998,0.810822454308094,0.15511749347258486,0.03406005221932115,0.07177810263642985,1.0,polarized,6
384,-0.023668225029855227,0.7312041716744909,0.5884531191107086,0.67,-0.019652926794433846,0.7292068917927134,0.08462083233148729,0.26245000000000007,0.6954999999999998,0.8112760416666667,0.15475260416666667,0.03397135416666667,0.07011461233845714,1.0,polarized,6
385,-0.023581474659556612,0.7312902870347545,0.5880956984616692,0.67,-0.020368455577798285,0.7299784046225269,0.08419902610640717,0.26245000000000007,0.6954999999999998,0.8117532467532468,0.15436363636363637,0.03388311688311688,0.06888469219684212,1.0,polarized,6
386,-0.023393643053342444,0.7317048603266805,0.5886396128743351,0.67,-0.02069203581888002,0.7317623226286369,0.08378030945810852,0.26245000000000007,0.6954999999999998,0.8122150259067358,0.15398963730569948,0.033795336787564766,0.06728973904778701,1.0,polarized,6
387,-0.023229070559462595,0.7315774922026105,0.5882096382485458,0.68,-0.02084575032946252,0.731430371494869,0.0833625085483051,0.26245000000000007,0.6954999999999998,0.812687338501292,0.1536046511627907,0.03370801033591731,0.06609126323055806,1.0,polarized,6
388,-0.02266093839209306,0.7320527370140862,0.5886894306630929,0.68,-0.019645303986619362,0.7329478924303561,0.08294683369781161,0.26245000000000007,0.6954999999999998,0.8131572164948454,0.1532216494845361,0.03362113402061856,0.06982971654910872,1.0,polarized,6
389,-0.022516033359430622,0.7311080350239709,0.5872715893195065,0.675,-0.019946384360917647,0.7298405454414894,0.08253209952932254,0.26245000000000007,0.6954999999999998,0.8136375321336761,0.15282776349614396,0.03353470437017995,0.06580425106623823,1.0,polarized,6
390,-0.02222133921714799,0.7312531901143388,0.5871455654515,0.675,-0.019667877415912652,0.7304589445318118,0.08211943903167594,0.26245000000000007,0.6954999999999998,0.8141153846153846,0.15243589743589744,0.03344871794871795,0.06300820091241154,1.0,polarized,6
391,-0.022281501745745596,0.7309896286996442,0.5866975006296166,0.675,-0.020478532588580674,0.7300594295122506,0.08171006889250958,0.26245000000000007,0.6954999999999998,0.8145780051150895,0.15205882352941177,0.03336317135549872,0.07138378355931597,1.0,polarized,6
392,-0.022382658419979395,0.7312564920352839,0.5871342106875507,0.675,-0.021228756307220903,0.7312865729594304,0.08130270603068925,0.26245000000000007,0.6954999999999998,0.8150382653061224,0.15168367346938774,0.03327806122448979,0.06703738094711288,1.0,polarized,6
393,-0.02231394914605592,0.7309999450364958,0.5865362378528504,0.67,-0.02136689971677789,0.7303210750582048,0.08089839413098439,0.26245000000000007,0.6954999999999998,0.8154834605597965,0.15132315521628498,0.03319338422391858,0.07150325857596687,1.0,polarized,6
394,-0.021333777791939318,0.730560331447844,0.5858080933071141,0.67,-0.018540626592483046,0.7293690071469761,0.08049390216032945,0.26245000000000007,0.6954999999999998,0.8159517766497462,0.15093908629441624,0.03310913705583756,0.07051075744732942,1.0,polarized,6
395,-0.0205543223834732,0.7298582644575348,0.5846089618837204,0.665,-0.01680311624089041,0.7274355267604926,0.0800914326495278,0.26245000000000007,0.6954999999999998,0.8164177215189874,0.15055696202531646,0.0330253164556962,0.06560641749181713,1.0,polarized,6
396,-0.020365983970168648,0.7294133254910864,0.5841284173084863,0.655,-0.01708761210454665,0.726786901569362,0.07969214408827435,0.26245000000000007,0.6954999999999998,0.8168686868686869,0.15018939393939393,0.03294191919191919,0.06708805244406425,1.0,polarized,6
397,-0.02039593057983808,0.7294349549408042,0.5840311374397633,0.65,-0.017936040095756414,0.7277779272674623,0.0792948496326232,0.26245000000000007,0.6954999999999998,0.8173173803526448,0.149823677581864,0.032858942065491184,0.07130237721496868,1.0,polarized,6
398,-0.020579266196264375,0.7290084705226236,0.5833551620564232,0.645,-0.019119338115335633,0.7268893840649021,0.07889930686894506,0.26245000000000007,0.6954999999999998,0.8177638190954774,0.14945979899497489,0.032776381909547736,0.06022195435866335,1.0,polarized,6
399,-0.02040703292422246,0.7284578011253745,0.582526342931356,0.65,-0.01889397634070412,0.7256907815777622,0.07850599271299961,0.26245000000000007,0.6954999999999998,0.8182080200501253,0.14909774436090226,0.03269423558897243,0.06306432724049181,1.0,polarized,6
400,-0.02023080937601585,0.7285095899222682,0.5826277542493519,0.63,-0.018721541898438,0.7268544056207716,0.07811346274943462,0.26245000000000007,0.6954999999999998,0.8186625,0.148725,0.0326125,0.06580733007922854,1.0,polarized,6
0,-0.021291249666778426,0.47141348651072307,0.2561588856068241,0.065,-0.021291249666778426,0.47141348651072307,1.0,0.2667,0.7029999999999998,0.0,0.0,0.0,0.0,1.0,polarized,7
1,-0.021261882469840575,0.4846904272559641,0.2707945922416461,0.08,-0.021758194503922707,0.477071628452299,0.9772699999999997,0.2667,0.7029999999999998,0.24,0.415,0.345,0.5612697780437128,1.0,polarized,7
2,-0.020723855167402782,0.4980174191714636,0.28617122545543583,0.12,-0.021522351926907383,0.48164062649103834,0.9589613699999998,0.2667,0.7029999999999998,0.255,0.435,0.31,0.5367779157691019,1.0,polarized,7
3,-0.02246204012511611,0.5122662810370372,0.3039760439543527,0.14,-0.020295034731882836,0.48938738776170865,0.9390864923499999,0.2667,0.7029999999999998,0.26166666666666666,0.42833333333333334,0.31,0.5563998754400924,1.0,polarized,7
4,-0.02230823708100481,0.5261283006771305,0.31997553592383804,0.165,-0.0209306009529584,0.49737707846647394,0.9218428759960549,0.2667,0.7029999999999998,0.26875,0.43125,0.3,0.5278532304936451,1.0,polarized,7
5,-0.02243488728201042,0.5421798781053951,0.3397838203961852,0.175,-0.020985188391034467,0.5092890263028298,0.9044696553140408,0.2667,0.7029999999999998,0.282,0.423,0.295,0.5205175504023692,1.0,polarized,7
6,-0.02002245468300288,0.5569814458929377,0.3598928175211881,0.195,-0.02175371722475801,0.5185821724275597,0.8856436240327316,0.2667,0.7029999999999998,0.28583333333333333,0.41583333333333333,0.29833333333333334,0.5290544287100641,1.0,polarized,7
7,-0.01943326056838972,0.5690834809252117,0.3752362576775075,0.235,-0.021823331814906893,0.5277152153496076,0.870796679801596,0.2667,0.7029999999999998,0.2907142857142857,0.41928571428571426,0.29,0.48727784970396165,1.0,polarized,7
8,-0.02067381517878107,0.5836527523237584,0.3946495599802023,0.255,-0.021388234955082436,0.538122332456689,0.8510427413496049,0.2667,0.7029999999999998,0.29,0.4125,0.2975,0.5651332217579471,1.0,polarized,7
9,-0.017309128571810547,0.594846768975867,0.4113725461634566,0.28,-0.02029333552442969,0.5520314436065378,0.8375591999291734,0.2667,0.7029999999999998,0.3,0.41055555555555556,0.28944444444444445,0.47554357734124963,1.0,polarized,7
10,-0.02048954050733479,0.6114631668272883,0.43329183238793356,0.32,-0.020735198792646407,0.567209300929635,0.82133208998799,0.2667,0.7029999999999998,0.3065,0.4045,0.289,0.5071150355359609,1.0,polarized,7
11,-0.02074152306828381,0.6266389977981384,0.453866950395597,0.35,-0.022939851888993997,0.5804062346705773,0.8064598811444453,0.2667,0.7029999999999998,0.3118181818181818,0.40136363636363637,0.2868181818181818,0.50940247964975,1.0,polarized,7
12,-0.023938626776749995,0.6397751787505657,0.47134943720404576,0.375,-0.02472419092048407,0.5916061293476824,0.7916377986422161,0.2667,0.7029999999999998,0.31666666666666665,0.39791666666666664,0.28541666666666665,0.47985653170559806,1.0,polarized,7
13,-0.022469145878639008,0.6529380627966478,0.4903118505771463,0.41,-0.024082673564445187,0.6052898375125845,0.7774743797725514,0.2667,0.7029999999999998,0.3203846153846154,0.39653846153846156,0.28307692307692306,0.47715849000748717,1.0,polarized,7
14,-0.022625582769949224,0.662265099746121,0.5022001221554241,0.44,-0.02228638380574739,0.6175431517046194,0.7675490835535791,0.2667,0.7029999999999998,0.3275,0.39785714285714285,0.27464285714285713,0.4013583066078421,1.0,polarized,7
15,-0.022127005570991728,0.6745334725711607,0.5194688222935863,0.465,-0.02275533301671686,0.6299684915626155,0.7545527521417789,0.2667,0.7029999999999998,0.333,0.39466666666666667,0.2723333333333333,0.4365611206174844,1.0,polarized,7
16,-0.020521163622757185,0.6869532145105282,0.5365112464248638,0.495,-0.01956534499840666,0.6408085561224456,0.7423721689744224,0.2667,0.7029999999999998,0.339375,0.39125,0.269375,0.4144425182395892,1.0,polarized,7
17,-0.021933895124481174,0.6963608336568636,0.5500067770095397,0.51,-0.020682931925778886,0.6542040759223334,0.7317530719405535,0.2667,0.7029999999999998,0.3461764705882353,0.3885294117647059,0.26529411764705885,0.3967604455790849,1.0,polarized,7
18,-0.02407717090503608,0.7095348143123448,0.5694822987725354,0.53,-0.02142795978802782,0.6674211422589997,0.7190491012514327,0.2667,0.7029999999999998,0.34944444444444445,0.3861111111111111,0.2644444444444444,0.45497765872513013,1.0,polarized,7
19,-0.023519926921593787,0.7158612164785916,0.5795941002355847,0.545,-0.02305197507534112,0.6753114209745265,0.7088098987224137,0.2667,0.7029999999999998,0.355,0.38421052631578945,0.2607894736842105,0.4010672897746869,1.0,polarized,7
20,-0.021961007191282123,0.7219557326826797,0.5888028707213241,0.55,-0.02180973742580865,0.6845169025754548,0.6997479126316022,0.2667,0.7029999999999998,0.36,0.3835,0.2565,0.38502379581029417,1.0,polarized,7
21,-0.024245152450238536,0.7318552114781667,0.6027871899796055,0.57,-0.023160917586074855,0.6934544352251203,0.6890771345642827,0.2667,0.7029999999999998,0.365,0.38095238095238093,0.254047619047619,0.38616665090053126,1.0,polarized,7
22,-0.022471902391761493,0.7383283745007384,0.6127341472078833,0.585,-0.022852650420029343,0.699761501607547,0.6800452369096165,0.2667,0.7029999999999998,0.37,0.3795454545454545,0.25045454545454543,0.36519789404409747,1.0,polarized,7
23,-0.0236603115514475,0.748071898844974,0.6272627823172499,0.61,-0.023215568642722603,0.708514671313688,0.6700003218130104,0.2667,0.7029999999999998,0.37282608695652175,0.3789130434782609,0.2482608695652174,0.3861951616090647,1.0,polarized,7
24,-0.026966328729041315,0.7569871558669746,0.6409806789554583,0.64,-0.025076836919913904,0.7199086502660443,0.6590990826663251,0.2667,0.7029999999999998,0.3779166666666667,0.3745833333333333,0.2475,0.387440977897706,1.0,polarized,7
25,-0.028185383481160477,0.7659903859106251,0.653758095574238,0.64,-0.026395954159670977,0.7274592951402501,0.6498109418581428,0.2667,0.7029999999999998,0.3842,0.371,0.2448,0.3598829970239963,1.0,polarized,7
26,-0.027961871539756152,0.7701519891172055,0.6606744983065895,0.655,-0.026427772688146254,0.7324542241571157,0.6422112266220787,0.2667,0.7029999999999998,0.39115384615384613,0.3680769230769231,0.24076923076923076,0.3263204789351534,1.0,polarized,7
27,-0.03024313200431918,0.7761407031607164,0.6696862455919205,0.66,-0.027614259006981435,0.7393084416602855,0.6344230403575043,0.2667,0.7029999999999998,0.39444444444444443,0.36814814814814817,0.2374074074074074,0.3624002387005315,1.0,polarized,7
28,-0.03010936404669521,0.7788850117919671,0.6742766595160274,0.655,-0.02734474184332549,0.7432303104797606,0.6269068435318293,0.2667,0.7029999999999998,0.3989285714285714,0.36678571428571427,0.2342857142857143,0.32525910301093147,1.0,polarized,7
29,-0.0316995451757694,0.7826659038600379,0.6799840164797308,0.655,-0.029591832414381944,0.7486093354015579,0.6196948971159896,0.2667,0.7029999999999998,0.4031034482758621,0.3660344827586207,0.23086206896551725,0.3289019893526978,1.0,polarized,7
30,-0.031905219666384876,0.7896255899631054,0.6914646554025782,0.675,-0.027334924424077683,0.7543187667937704,0.6111706725772169,0.2667,0.7029999999999998,0.406,0.36483333333333334,0.22916666666666666,0.3754874628120462,1.0,polarized,7
31,-0.03230519251237584,0.7952469825181078,0.6992605431358391,0.69,-0.030234317344658267,0.7611864021882446,0.6035497017007518,0.2667,0.7029999999999998,0.4103225806451613,0.3629032258064516,0.2267741935483871,0.3243036207338983,1.0,polarized,7
32,-0.03462038824399033,0.7997362637010965,0.7066747756968315,0.69,-0.032687672141420585,0.7676185240979556,0.5976185246691869,0.2667,0.7029999999999998,0.4146875,0.36234375,0.22296875,0.29540908981687325,1.0,polarized,7
33,-0.03719186672654654,0.8045459642841334,0.7124492089257999,0.705,-0.034783573613074145,0.7726073056218667,0.5900536907413274,0.2667,0.7029999999999998,0.41803030303030303,0.3609090909090909,0.22106060606060607,0.3383746324943656,1.0,polarized,7
34,-0.03716800272819057,0.8081769729468828,0.7182677252706168,0.725,-0.034584701075825675,0.7784759420890042,0.5830975715470279,0.2667,0.7029999999999998,0.4223529411764706,0.3589705882352941,0.2186764705882353,0.2974780804337703,1.0,polarized,7
35,-0.03621704049986804,0.8104364659643487,0.7218710960337174,0.725,-0.032707689279955265,0.7818621144936031,0.5768209579167214,0.2667,0.7029999999999998,0.4277142857142857,0.35642857142857143,0.21585714285714286,0.29162507862542014,1.0,polarized,7
36,-0.03384732155518886,0.8157492199861862,0.7297891968464958,0.73,-0.03058899538597558,0.7874525346822986,0.5688881539147775,0.2667,0.7029999999999998,0.4301388888888889,0.35541666666666666,0.21444444444444444,0.3444351192593365,1.0,polarized,7
37,-0.03577288600996829,0.8176342992469643,0.7330685662737875,0.735,-0.03188417839548044,0.7921871098508574,0.5634564732670868,0.2667,0.7029999999999998,0.4341891891891892,0.3541891891891892,0.21162162162162163,0.28197981562048624,1.0,polarized,7
38,-0.03621071780513142,0.8232301503661102,0.7410498996905907,0.75,-0.0318167996840065,0.7989095507212528,0.55719603246949,0.2667,0.7029999999999998,0.43723684210526315,0.3535526315789474,0.20921052631578949,0.30162595859456304,1.0,polarized,7
39,-0.03666768800537714,0.8265847541137467,0.7454798385122203,0.75,-0.03530799806059125,0.8042853406872643,0.5520445145098831,0.2667,0.7029999999999998,0.4411538461538462,0.3526923076923077,0.20615384615384616,0.2649533983518565,1.0,polarized,7
40,-0.03625812158726093,0.8310362167813587,0.7518895145756506,0.765,-0.0374374842326008,0.8108903246941,0.5464911414077008,0.2667,0.7029999999999998,0.44575,0.350625,0.203625,0.25008446262467743,1.0,polarized,7
41,-0.035978110425689276,0.8356723862538363,0.759023448794797,0.765,-0.03723515542716044,0.8151995512537272,0.5405061626652482,0.2667,0.7029999999999998,0.44914634146341464,0.349390243902439,0.20146341463414635,0.27855940861274553,1.0,polarized,7
42,-0.03597695388790551,0.8372919726759461,0.7624244150170947,0.77,-0.03739942273469013,0.8176852048213524,0.5350454003511035,0.2667,0.7029999999999998,0.45261904761904764,0.3479761904761905,0.19940476190476192,0.2672420179518468,1.0,polarized,7
43,-0.03714319099678275,0.8391805922384825,0.7646856466345348,0.775,-0.037677891199740694,0.8204261578613253,0.530893241427369,0.2667,0.7029999999999998,0.45813953488372094,0.34569767441860466,0.19616279069767442,0.22953828806930995,1.0,polarized,7
44,-0.03717250644695736,0.8426687543698678,0.7713714198800485,0.785,-0.036438157707778134,0.8248917941683858,0.523973067388093,0.2667,0.7029999999999998,0.46090909090909093,0.34363636363636363,0.19545454545454546,0.29963655313589954,1.0,polarized,7
45,-0.03869284418646957,0.8437659827952687,0.7739448917858929,0.795,-0.036588956133546575,0.8255864021431369,0.5190988582408095,0.2667,0.7029999999999998,0.46444444444444444,0.3423333333333333,0.1932222222222222,0.25062790673696866,1.0,polarized,7
46,-0.038116756712115396,0.8460590243649889,0.7773088283332703,0.795,-0.03619993681800632,0.8286405277340592,0.5129471198532122,0.2667,0.7029999999999998,0.46793478260869564,0.34,0.19206521739130436,0.27026836127900167,1.0,polarized,7
47,-0.03830681487734854,0.8468747664574181,0.7786354385675968,0.795,-0.0331993982483581,0.8276422089485195,0.5084667088034044,0.2667,0.7029999999999998,0.47095744680851065,0.3392553191489362,0.18978723404255318,0.24534599177495447,1.0,polarized,7
48,-0.03844908951918065,0.8479860856404691,0.7805024344388519,0.795,-0.0326735489941369,0.8299263103495872,0.5042302999329809,0.2667,0.7029999999999998,0.47333333333333333,0.33916666666666667,0.1875,0.24694974875491446,1.0,polarized,7
49,-0.038718130357379664,0.8493146901204358,0.782807582331374,0.79,-0.034971156811842104,0.8294194205352359,0.49886146117762137,0.2667,0.7029999999999998,0.4764285714285714,0.33744897959183673,0.18612244897959185,0.27965406651571245,1.0,polarized,7
50,-0.03901375526880753,0.8517252820165905,0.7862980044271103,0.795,-0.03399984181267155,0.8336266590994492,0.4934424562767876,0.2667,0.7029999999999998,0.48,0.3351,0.1849,0.25290885018512715,1.0,polarized,7
51,-0.03777745039968338,0.8539852374516613,0.7892140638070764,0.8,-0.03427285359587933,0.8363349772361272,0.48908607687867267,0.2667,0.7029999999999998,0.4822549019607843,0.3347058823529412,0.18303921568627451,0.2618636897797863,1.0,polarized,7
52,-0.03896378408504254,0.8562399261067933,0.7914531417563802,0.805,-0.034369242531317755,0.8387573471129773,0.48501638957098947,0.2667,0.7029999999999998,0.4844230769230769,0.3345192307692308,0.1810576923076923,0.24566973074279713,1.0,polarized,7
53,-0.04014568211114234,0.8572194402739255,0.7925662307192561,0.805,-0.03631285260040014,0.8390805627402926,0.48128521099842464,0.2667,0.7029999999999998,0.48660377358490564,0.33452830188679245,0.17886792452830189,0.24382157918726435,1.0,polarized,7
54,-0.0403481975269883,0.8590244274284748,0.7946540096579378,0.8,-0.0387889892800719,0.8418584346185992,0.4774335224459341,0.2667,0.7029999999999998,0.49018518518518517,0.33296296296296296,0.17685185185185184,0.2059979326608708,1.0,polarized,7
55,-0.039580591232333776,0.8607702595870975,0.7973968215094106,0.815,-0.037938452788182704,0.8414920526207902,0.47323512455231875,0.2667,0.7029999999999998,0.493,0.33190909090909093,0.1750909090909091,0.23033366853681136,1.0,polarized,7
56,-0.03893489156154568,0.8609005412664379,0.7971366171009169,0.82,-0.03783609396216507,0.841589657851209,0.46946888729517466,0.2667,0.7029999999999998,0.49598214285714287,0.33089285714285716,0.173125,0.21995528211278512,1.0,polarized,7
57,-0.03824694182323899,0.8620978780792234,0.798849246703333,0.82,-0.03662078381681797,0.842345846591719,0.4650600863381038,0.2667,0.7029999999999998,0.4987719298245614,0.32956140350877194,0.17166666666666666,0.23124860242532372,1.0,polarized,7
58,-0.03859817759592725,0.8634100783302432,0.8013568964189516,0.83,-0.03687731206565546,0.842879376114529,0.461056298153825,0.2667,0.7029999999999998,0.5021551724137931,0.3279310344827586,0.16991379310344829,0.2052150974257515,1.0,polarized,7
59,-0.03787575657011083,0.8623847730388842,0.799615292195464,0.825,-0.03492494908189759,0.8418517887028867,0.4579214343343594,0.2667,0.7029999999999998,0.5059322033898305,0.326271186440678,0.16779661016949152,0.18842549228396016,1.0,polarized,7
60,-0.03840722368057729,0.8626805582528531,0.7994812656257964,0.825,-0.03706100682083612,0.8421572224589992,0.45438694431963467,0.2667,0.7029999999999998,0.5075833333333334,0.32625,0.16616666666666666,0.24013279395685125,1.0,polarized,7
61,-0.03757377142657675,0.8642283872811768,0.8020773967521839,0.825,-0.035513396347115055,0.8427632342207447,0.4499830847632931,0.2667,0.7029999999999998,0.5097540983606558,0.3251639344262295,0.16508196721311474,0.2640005134714356,1.0,polarized,7
62,-0.039755140959733114,0.8649543570684594,0.8026640019770679,0.825,-0.037652658081661586,0.843939677809793,0.44620013056272234,0.2667,0.7029999999999998,0.511774193548387,0.32443548387096777,0.16379032258064516,0.2434220889885971,1.0,polarized,7
63,-0.03773597958549347,0.8640345413003618,0.801640519134124,0.825,-0.03443285781302789,0.8425763843324472,0.44280322582308157,0.2667,0.7029999999999998,0.5146031746031746,0.32325396825396824,0.16214285714285714,0.2049891828644921,1.0,polarized,7
64,-0.039931853266704204,0.8655019344697685,0.8040766939143035,0.825,-0.036505757451880956,0.8443458772200466,0.4386840195197955,0.2667,0.7029999999999998,0.51640625,0.32265625,0.1609375,0.23790068860855146,1.0,polarized,7
65,-0.0387832200619828,0.8648141600555088,0.8031307009706004,0.825,-0.03630190139008988,0.8441124022740156,0.4352866087891058,0.2667,0.7029999999999998,0.5187692307692308,0.32176923076923075,0.15946153846153846,0.2248727810962577,1.0,polarized,7
66,-0.03899557775563022,0.8645771153666817,0.8025170544064686,0.825,-0.036200091008179947,0.8450080517327113,0.432036067592348,0.2667,0.7029999999999998,0.5210606060606061,0.3209848484848485,0.15795454545454546,0.20819269731317633,1.0,polarized,7
67,-0.03947543447721076,0.8665062172148942,0.8061292442446295,0.825,-0.0364636622660614,0.8459761375354702,0.42752806437805657,0.2667,0.7029999999999998,0.5227611940298508,0.31992537313432834,0.1573134328358209,0.254867730760493,1.0,polarized,7
68,-0.038588296354931786,0.8666395131948803,0.8065955999993162,0.83,-0.03808982525743103,0.8475960164140804,0.4239744012101944,0.2667,0.7029999999999998,0.5251470588235294,0.31875,0.15610294117647058,0.21193196435539355,1.0,polarized,7
69,-0.038596068656600944,0.8682507049459764,0.808538567182612,0.83,-0.037853949167953226,0.8485543581388639,0.42050743139424296,0.2667,0.7029999999999998,0.5273188405797101,0.31782608695652176,0.15485507246376812,0.22791967138359412,1.0,polarized,7
70,-0.03817107968713324,0.8688649962640994,0.8096168090562282,0.83,-0.036892124650817246,0.8492395422498206,0.4174882714961232,0.2667,0.7029999999999998,0.5297142857142857,0.31692857142857145,0.15335714285714286,0.20095881529455745,1.0,polarized,7
71,-0.03943242202537671,0.869591788825122,0.8097813134519473,0.835,-0.03981323358066477,0.8520043653239645,0.414873724411159,0.2667,0.7029999999999998,0.5321830985915493,0.316056338028169,0.15176056338028168,0.1886903306399836,1.0,polarized,7
